6.56373	6.22818	5.93917	5.72357	5.61796	5.63049	5.67058	5.65406	5.56146	5.43108	5.32822	5.29104	5.31353	5.35144	5.35398	5.30116	5.19847	5.06204	4.90659	4.74300	4.58180	4.43642	4.31823	4.22613	4.15141	4.08397	4.01520	3.94070	3.86042	3.77751	3.69692	3.62215	3.55447	3.49397	3.44037	3.39213	3.34759	3.30488	3.26087	3.21237	3.15820	3.09886	3.03479	2.96773	2.90181	2.84195	2.79280	2.75832	2.74230	2.74890	2.78185	2.83911	2.90710	2.96545	2.99119	2.95517	2.83638	2.64846	2.43614	2.24320	2.09052	1.97951	1.90260	1.84719	1.79973	1.74928	1.68942	1.61730	1.53368	1.44052	1.33718	1.22254	1.09752	0.96476	0.82471	0.67501	0.50892	0.31897	0.09810	-0.16085	-0.46299	-0.80763	-1.19712	-1.63891	-2.14138	-2.70871	-3.33888	-4.02294	-4.73954	-5.45195	-6.12134	-6.71126	-7.18474	-7.50147	-7.63991	-7.58635	-7.34761	-6.95107	-6.45401	-5.90852	-5.38434
7.23111	7.05611	6.89911	6.77043	6.68570	6.63451	6.56263	6.45303	6.33570	6.24963	6.20992	6.21322	6.24175	6.26389	6.24745	6.18354	6.08361	5.96442	5.83602	5.70393	5.57309	5.45014	5.34031	5.24254	5.15377	5.07159	4.99298	4.91352	4.82944	4.73919	4.64339	4.54434	4.44420	4.34403	4.24435	4.14573	4.04909	3.95594	3.86871	3.79034	3.72389	3.67237	3.63850	3.62244	3.62252	3.63756	3.66857	3.71702	3.78163	3.85799	3.93957	4.01749	4.07933	4.11098	4.10141	4.04780	3.96065	3.86145	3.77425	3.71750	3.69503	3.69774	3.71226	3.72378	3.72257	3.70871	3.68600	3.65578	3.61351	3.55382	3.47771	3.39305	3.30714	3.21915	3.12014	2.99852	2.84484	2.65408	2.42012	2.13439	1.78841	1.38527	0.93637	0.45440	-0.04958	-0.56783	-1.09797	-1.64281	-2.20466	-2.78009	-3.36045	-3.93209	-4.46839	-4.92817	-5.27474	-5.47007	-5.48951	-5.34117	-5.08871	-4.79142	-4.50731
7.06727	6.87731	6.70216	6.54941	6.45629	6.42462	6.40760	6.36937	6.32626	6.31330	6.35420	6.45160	6.56551	6.64890	6.66335	6.61217	6.51780	6.40218	6.27794	6.15113	6.02717	5.91146	5.80498	5.70550	5.61031	5.51898	5.43333	5.35548	5.28468	5.21767	5.14939	5.07257	4.98187	4.87594	4.75724	4.63224	4.50736	4.38785	4.27757	4.17900	4.09490	4.02856	3.98190	3.95616	3.95320	3.97198	4.00904	4.05982	4.11880	4.18082	4.23678	4.27243	4.27662	4.24368	4.17260	4.07370	3.96637	3.86976	3.79611	3.74694	3.71833	3.70194	3.68841	3.67248	3.65082	3.61980	3.57549	3.51491	3.43801	3.34700	3.24176	3.12174	2.98674	2.83346	2.65352	2.43868	2.18858	1.90568	1.59322	1.25250	0.87864	0.46724	0.02274	-0.44917	-0.94539	-1.46433	-2.00433	-2.56544	-3.14848	-3.74983	-4.35908	-4.95680	-5.51962	-6.01641	-6.39915	-6.63066	-6.70979	-6.65774	-6.51427	-6.32360	-6.12332
6.60255	6.44867	6.33137	6.25763	6.25841	6.33278	6.43128	6.48563	6.47524	6.42733	6.38039	6.37338	6.41563	6.48769	6.54128	6.54018	6.47264	6.34273	6.16983	5.96412	5.72955	5.47977	5.23368	5.01205	4.82797	4.68143	4.56659	4.47515	4.39974	4.33586	4.28022	4.22983	4.18295	4.13863	4.09476	4.04886	3.99954	3.94752	3.89397	3.83972	3.78567	3.73267	3.68176	3.63465	3.59408	3.56382	3.54867	3.55268	3.57898	3.63032	3.70455	3.79503	3.89095	3.97286	4.01845	4.01059	3.94702	3.84423	3.72387	3.60743	3.51317	3.45034	3.41988	3.41428	3.42071	3.42566	3.41865	3.39790	3.36527	3.32261	3.27125	3.21215	3.14677	3.07480	2.99019	2.88262	2.74379	2.56998	2.35764	2.10598	1.81745	1.49062	1.12463	0.72512	0.29639	-0.15567	-0.62191	-1.09414	-1.56381	-2.03046	-2.50491	-3.00034	-3.51095	-4.00916	-4.45372	-4.79701	-5.01185	-5.07788	-4.99821	-4.83256	-4.63540
7.08692	7.02984	6.93964	6.81307	6.66311	6.51381	6.36607	6.21483	6.08257	5.99563	5.96964	5.98905	6.03863	6.09787	6.14148	6.15421	6.12939	6.07825	6.00745	5.91249	5.79070	5.64374	5.47773	5.30380	5.13223	4.97577	4.84196	4.73334	4.65110	4.59047	4.54672	4.51693	4.49661	4.48173	4.46914	4.45641	4.44200	4.42387	4.40133	4.37561	4.34898	4.32315	4.29859	4.27616	4.25799	4.24703	4.24850	4.26781	4.30876	4.37521	4.46699	4.57857	4.69609	4.79622	4.85890	4.87242	4.83917	4.77529	4.70072	4.63688	4.59493	4.57479	4.56892	4.56633	4.55884	4.54243	4.52088	4.50084	4.48733	4.48025	4.47516	4.46363	4.43879	4.39572	4.32807	4.23101	4.09895	3.92850	3.72303	3.48076	3.19624	2.86833	2.49359	2.07304	1.62270	1.15386	0.67450	0.18874	-0.30486	-0.81424	-1.35143	-1.92941	-2.55364	-3.18990	-3.78691	-4.26834	-4.59936	-4.76652	-4.77195	-4.67953	-4.53831
6.95506	6.90738	6.90529	6.93532	7.00275	7.09080	7.13474	7.09356	6.98366	6.86326	6.77678	6.75026	6.79163	6.86667	6.93039	6.94024	6.86959	6.72431	6.52670	6.30618	6.08770	5.88254	5.69604	5.53328	5.39407	5.27692	5.18012	5.10203	5.04067	4.99445	4.96174	4.93994	4.92614	4.91765	4.91293	4.91117	4.91158	4.91244	4.91214	4.91189	4.91446	4.92186	4.93519	4.95591	4.98634	5.03012	5.08956	5.16491	5.25602	5.36108	5.47276	5.57651	5.65084	5.67776	5.65420	5.58973	5.50299	5.41720	5.34976	5.30750	5.29019	5.29213	5.30372	5.31469	5.31659	5.30557	5.28095	5.24348	5.19541	5.13933	5.07518	5.00116	4.91696	4.82723	4.73598	4.64254	4.54289	4.43262	4.30763	4.16162	3.98601	3.77160	3.50900	3.19090	2.81964	2.39750	1.92613	1.41133	0.85840	0.27309	-0.34064	-0.98215	-1.65514	-2.35264	-3.04208	-3.67491	-4.19727	-4.54828	-4.71182	-4.72782	-4.65895
7.25835	7.13139	7.03547	6.97406	6.96342	6.99967	7.02557	7.00824	6.96781	6.94876	6.97279	7.04265	7.14510	7.24436	7.30579	7.30979	7.25395	7.15957	7.04592	6.92320	6.79731	6.66794	6.53090	6.38241	6.21913	6.04239	5.85692	5.66930	5.48707	5.31504	5.15505	5.00773	4.87222	4.74626	4.62784	4.51580	4.40874	4.30633	4.20999	4.12206	4.04356	3.97506	3.91802	3.87521	3.84856	3.83933	3.84982	3.88357	3.94310	4.02947	4.14091	4.26469	4.37585	4.44758	4.45921	4.40942	4.32434	4.23805	4.17386	4.14054	4.13456	4.14676	4.16552	4.18052	4.18519	4.17515	4.14604	4.09429	4.01953	3.92287	3.80736	3.67772	3.53659	3.38258	3.21186	3.01971	2.79967	2.54470	2.25025	1.91749	1.54557	1.13240	0.67724	0.19044	-0.31852	-0.84447	-1.39006	-1.96351	-2.57750	-3.24262	-3.95028	-4.67012	-5.35882	-5.95250	-6.39147	-6.64612	-6.71594	-6.62885	-6.44519	-6.21370	-5.98073
6.64128	6.23373	5.92032	5.73510	5.73534	5.89456	6.09938	6.22666	6.23707	6.18796	6.14865	6.17088	6.24003	6.31269	6.34126	6.31256	6.23624	6.12419	5.98351	5.81538	5.62054	5.40753	5.19526	5.00581	4.86124	4.76273	4.70045	4.66424	4.64549	4.63771	4.63557	4.63479	4.63464	4.63767	4.64792	4.66532	4.68589	4.70459	4.71802	4.72516	4.72611	4.72267	4.71858	4.71896	4.73144	4.76144	4.81000	4.87779	4.96457	5.06630	5.17072	5.25391	5.29280	5.27773	5.21357	5.11855	5.01425	4.91860	4.84222	4.78473	4.74126	4.70423	4.66553	4.62035	4.56822	4.51275	4.45810	4.40486	4.34938	4.28491	4.20270	4.09332	3.95175	3.77912	3.58156	3.36581	3.13248	2.87654	2.58973	2.26925	1.91437	1.52418	1.10209	0.65384	0.19085	-0.27079	-0.72466	-1.17800	-1.64773	-2.14395	-2.67306	-3.24249	-3.84418	-4.45661	-5.02971	-5.48884	-5.78192	-5.88948	-5.85169	-5.74690	-5.62779
6.86972	6.57149	6.31866	6.14270	6.09892	6.19930	6.37096	6.50575	6.54660	6.52759	6.50540	6.52741	6.58397	6.63504	6.63410	6.57015	6.45782	6.32034	6.17934	6.04397	5.91687	5.80008	5.69381	5.59652	5.50585	5.41919	5.33562	5.25559	5.17968	5.10872	5.04476	4.98921	4.93983	4.89266	4.84446	4.79438	4.74211	4.68694	4.62903	4.56967	4.51102	4.45688	4.41202	4.38209	4.37534	4.39714	4.44826	4.52677	4.62475	4.73034	4.83079	4.91018	4.95311	4.95082	4.90446	4.82831	4.74296	4.66723	4.61337	4.58227	4.56929	4.56735	4.56971	4.57323	4.57718	4.58146	4.58472	4.58313	4.57138	4.54643	4.50675	4.45215	4.38432	4.30315	4.20652	4.09337	3.96444	3.81641	3.64088	3.43197	3.18406	2.89155	2.55507	2.17479	1.75131	1.29199	0.80516	0.29288	-0.24877	-0.82447	-1.44369	-2.12041	-2.84735	-3.59810	-4.31795	-4.92922	-5.37732	-5.63374	-5.71867	-5.69743	-5.62219
6.61585	6.45221	6.30456	6.18372	6.11504	6.10816	6.11466	6.10688	6.09887	6.11078	6.12979	6.12652	6.07417	5.96488	5.81976	5.66260	5.51030	5.36717	5.23075	5.10417	4.99411	4.90325	4.82976	4.77372	4.73612	4.71460	4.70187	4.69218	4.68272	4.66975	4.64891	4.61844	4.57947	4.53240	4.47549	4.40716	4.32991	4.25066	4.17529	4.10707	4.04933	4.00583	3.97903	3.97131	3.98596	4.02486	4.08711	4.17126	4.27641	4.39657	4.51761	4.62065	4.68285	4.68298	4.61294	4.47997	4.30926	4.14380	4.01977	3.94890	3.92729	3.93911	3.96227	3.97983	3.98209	3.96460	3.92652	3.86720	3.78719	3.69141	3.58704	3.47643	3.35739	3.22603	3.08125	2.92107	2.73666	2.51671	2.25740	1.95911	1.62357	1.25072	0.84316	0.40242	-0.07442	-0.59494	-1.16520	-1.79238	-2.48378	-3.24695	-4.07043	-4.93173	-5.79482	-6.60636	-7.30446	-7.82467	-8.11938	-8.17621	-8.07535	-7.88871	-7.68258
7.26929	6.74747	6.35627	6.13487	6.10536	6.24625	6.44746	6.59373	6.64605	6.66129	6.67972	6.70440	6.70631	6.64683	6.53055	6.37840	6.22197	6.07838	5.95043	5.83273	5.72069	5.61307	5.51087	5.41353	5.32135	5.23650	5.16104	5.09722	5.04249	4.99325	4.94530	4.89547	4.84160	4.78273	4.71787	4.64828	4.57606	4.50386	4.43511	4.37499	4.32775	4.29784	4.28512	4.28609	4.29617	4.31168	4.33132	4.35340	4.37493	4.39237	4.39828	4.37728	4.31414	4.20246	4.05409	3.89642	3.75489	3.64699	3.57802	3.54152	3.52627	3.52310	3.52466	3.52714	3.52730	3.52188	3.50711	3.47890	3.43297	3.36751	3.27767	3.15997	3.01077	2.82786	2.61279	2.36290	2.08009	1.76066	1.40503	1.01388	0.58507	0.12005	-0.38692	-0.93353	-1.52332	-2.15852	-2.83691	-3.55278	-4.28394	-5.00953	-5.71170	-6.37723	-6.99616	-7.56804	-8.08938	-8.58375	-9.09178	-9.66900	-10.34316	-11.09051	-11.82859
7.27359	6.77175	6.37249	6.11302	6.02628	6.11625	6.28950	6.42791	6.46936	6.45392	6.42988	6.42809	6.44039	6.42768	6.36427	6.24522	6.09571	5.94030	5.79657	5.67271	5.56851	5.48068	5.40656	5.34256	5.28709	5.23816	5.19596	5.15979	5.12780	5.09778	5.06777	5.03560	5.00006	4.96073	4.91919	4.87799	4.84021	4.80876	4.78693	4.77455	4.76863	4.76586	4.76648	4.77627	4.80364	4.85807	4.94250	5.05454	5.18434	5.31573	5.43006	5.50610	5.52291	5.47113	5.35030	5.17049	4.95861	4.74636	4.56386	4.42573	4.33124	4.26973	4.22871	4.19558	4.16331	4.12780	4.08739	4.04079	3.98733	3.92680	3.85806	3.77734	3.68027	3.55960	3.41147	3.23398	3.02402	2.77759	2.48634	2.15485	1.78169	1.36922	0.91398	0.41174	-0.13871	-0.74496	-1.40084	-2.10513	-2.83810	-3.57971	-4.30385	-4.98641	-5.59561	-6.12032	-6.53929	-6.88347	-7.19294	-7.52363	-7.90072	-8.30990	-8.70493
7.02232	6.66080	6.34052	6.07489	5.89108	5.82624	5.84409	5.87332	5.87414	5.86679	5.88442	5.92637	5.96159	5.95600	5.89850	5.81472	5.71894	5.60740	5.46762	5.29267	5.09868	4.92127	4.78601	4.71259	4.68947	4.70235	4.72978	4.75114	4.74893	4.71211	4.63577	4.52468	4.38642	4.23281	4.07529	3.92330	3.78556	3.66630	3.56724	3.48695	3.42201	3.36863	3.32237	3.27887	3.23457	3.18802	3.14255	3.10677	3.08905	3.09482	3.12490	3.17422	3.23155	3.28045	3.30165	3.28605	3.24186	3.18505	3.13132	3.08705	3.05243	3.02442	2.99895	2.97304	2.94341	2.90432	2.84814	2.76758	2.65653	2.51833	2.35639	2.17772	1.98347	1.77290	1.54424	1.29731	1.03413	0.75465	0.45603	0.12893	-0.22818	-0.61949	-1.04439	-1.51298	-2.03626	-2.62364	-3.28153	-4.00539	-4.78937	-5.60331	-6.41070	-7.16369	-7.79844	-8.27730	-8.56683	-8.69001	-8.69868	-8.66864	-8.65959	-8.70172	-8.78170
6.33431	6.13620	5.98880	5.90154	5.88782	5.96549	6.08417	6.16785	6.18295	6.16378	6.15201	6.15722	6.15800	6.12293	6.02846	5.88899	5.72572	5.56038	5.40471	5.26353	5.13780	5.03303	4.94938	4.88427	4.82685	4.76877	4.70723	4.64252	4.57533	4.50495	4.42997	4.34986	4.26342	4.17014	4.06975	3.96433	3.85624	3.74763	3.64060	3.53700	3.43836	3.34622	3.26217	3.19003	3.13355	3.09837	3.08699	3.10092	3.13991	3.20046	3.27599	3.35441	3.41689	3.44198	3.40792	3.30463	3.14261	2.94983	2.76401	2.60701	2.48843	2.40785	2.35524	2.31738	2.27949	2.22872	2.15841	2.07166	1.97449	1.87382	1.77005	1.65978	1.53825	1.40181	1.24687	1.07002	0.86995	0.64485	0.39480	0.11222	-0.20640	-0.57228	-0.98662	-1.45352	-1.97487	-2.55872	-3.21486	-3.94079	-4.73246	-5.56211	-6.40032	-7.20673	-7.93272	-8.54143	-8.98887	-9.26117	-9.36603	-9.32969	-9.18836	-8.95920	-8.69784
4.90144	4.48687	4.19488	4.07606	4.16555	4.45473	4.84258	5.19140	5.41027	5.51025	5.50344	5.41620	5.27894	5.13183	5.00749	4.92536	4.87689	4.84764	4.82363	4.80083	4.78238	4.77043	4.76604	4.76793	4.77463	4.78372	4.79215	4.79642	4.79365	4.77894	4.74868	4.70076	4.63426	4.55220	4.45836	4.35910	4.26171	4.17279	4.09685	4.03727	3.99441	3.96807	3.95524	3.95225	3.95521	3.95939	3.96192	3.96353	3.96809	3.98100	4.00875	4.05451	4.11316	4.17447	4.22988	4.27406	4.30533	4.32592	4.33910	4.34785	4.35254	4.35111	4.34108	4.32204	4.29839	4.27696	4.26422	4.26195	4.26681	4.27066	4.26607	4.24674	4.20811	4.14671	4.05993	3.94263	3.79809	3.62689	3.43097	3.21153	2.96811	2.69926	2.39349	2.04286	1.63617	1.16584	0.62752	0.01185	-0.66841	-1.40869	-2.19014	-3.00040	-3.81697	-4.60554	-5.30501	-5.87467	-6.26609	-6.49337	-6.57568	-6.54263	-6.44682
5.84199	5.66652	5.53785	5.46256	5.43477	5.44151	5.43007	5.36009	5.24345	5.13317	5.07644	5.07354	5.11562	5.17573	5.23548	5.28733	5.33053	5.36320	5.38400	5.38864	5.37946	5.35972	5.33518	5.30897	5.28076	5.24847	5.20854	5.15892	5.09682	5.02372	4.94095	4.85121	4.75690	4.65943	4.55967	4.45789	4.35434	4.24964	4.14565	4.04540	3.95114	3.86365	3.78215	3.70561	3.63589	3.57678	3.53474	3.51310	3.51262	3.53187	3.56678	3.61112	3.65293	3.67336	3.65589	3.58930	3.47649	3.34049	3.20565	3.09203	3.00753	2.94924	2.90800	2.87363	2.83634	2.78987	2.73119	2.65699	2.56563	2.45479	2.32265	2.16712	1.98632	1.78248	1.55632	1.31367	1.05737	0.79160	0.51547	0.22447	-0.08641	-0.42277	-0.78697	-1.18860	-1.63278	-2.13736	-2.71337	-3.37506	-4.12570	-4.95501	-5.84661	-6.76058	-7.65054	-8.47735	-9.20151	-9.81917	-10.34216	-10.82356	-11.32181	-11.86529	-12.41320
